product_id;nom;image;statut;nb_produits;categorie
"23c970fa-3cf4-480b-8e6b-4265c0196a3c";"Plateau mixte saumon & charcuterie fumé 16";"/images/terminal-3/platters/mixed/platters-mixed-02.webp";"Image générique utilisée par plusieurs produits";"2";"Plateaux"
"41e162f7-e26d-40df-adcf-aae0ca701da1";"Plateau végétarien coup de cœur 19";"/images/terminal-3/platters/charcuterie/platter-charcuterie-01.webp";"Image générique utilisée par plusieurs produits";"11";"Plateaux"
"664248e3-f8b9-408f-bb36-d9af17829904";"Plateau réception 8 personnes tradition 20";"/images/terminal-3/platters/charcuterie/platter-charcuterie-02.webp";"Image générique utilisée par plusieurs produits";"10";"Plateaux"
"2c59564a-a9bf-468c-8246-87ec9b092c1e";"Plateau réception 12 personnes sélection 21";"/images/terminal-3/platters/charcuterie/platter-charcuterie-03.webp";"Image générique utilisée par plusieurs produits";"11";"Plateaux"
"0c20db41-f00f-449a-800a-9fda23931b0e";"Plateau mixte saumon & charcuterie artisanal 22";"/images/terminal-3/platters/charcuterie/source/0C224C39-FAC8-4D79-93AC-3CE2976D80EF.PNG";"Image générique utilisée par plusieurs produits";"11";"Plateaux"
"9ec6a2b9-8b7e-4a0c-9cb6-6e3b10d0a276";"Plateau saumon prestige fumé 23";"/images/terminal-3/platters/charcuterie/source/13061506-D5BF-4F53-97AD-965114D7B4BD.PNG";"Image générique utilisée par plusieurs produits";"12";"Plateaux"
"990fdb53-8812-4cd2-bc78-7c8c15ec7d43";"Plateau charcuterie tradition premium 24";"/images/terminal-3/platters/charcuterie/source/4F7E2465-86D8-4241-8DC1-4CA947FCF77E.PNG";"Image générique utilisée par plusieurs produits";"12";"Plateaux"
"12bf2a43-ed1f-49a8-bd62-c7f118858fb0";"Plateau charcuterie tradition sélection 0";"/images/terminal-3/platters/mixed/source/ChatGPT_Image_15_août_2026_00_57_27_(6).png";"Image générique utilisée par plusieurs produits";"3";"Plateaux"
"779b93d9-4022-41bc-9e37-900039a14d77";"Plateau réception 8 personnes artisanal 8";"/images/terminal-3/platters/mixed/source/ChatGPT_Image_15_août_2026_00_57_27_(5).png";"Image générique utilisée par plusieurs produits";"2";"Plateaux"
"5739a0b7-424b-4f50-af75-17ff776dfbeb";"Plateau réception 12 personnes fumé 9";"/images/terminal-3/platters/mixed/source/ChatGPT_Image_15_août_2026_00_57_27_(6).png";"Image générique utilisée par plusieurs produits";"3";"Plateaux"
"ff016aa1-52a7-4fed-a432-43a75c20a2b8";"Plateau saumon prestige premium 17";"/images/terminal-3/platters/mixed/source/ChatGPT_Image_15_août_2026_00_57_27_(5).png";"Image générique utilisée par plusieurs produits";"2";"Plateaux"
"e7bd404c-9fed-456f-84f0-81ade05bf951";"Plateau charcuterie tradition maison 18";"/images/terminal-3/platters/mixed/source/ChatGPT_Image_15_août_2026_00_57_27_(6).png";"Image générique utilisée par plusieurs produits";"3";"Plateaux"
"70000000-0000-0000-0000-000070000000";"Petit Castel 2018";"/images/terminal-3/spirits/whisky/spirit-whisky-03.webp";"Image générique utilisée par plusieurs produits";"3";"Vins"
"70000000-0000-0000-0000-000070000001";"Glenfiddich V.S.O.P";"/images/terminal-3/spirits/whisky/spirit-whisky-04.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000002";"Glenlivet 15 ans";"/images/terminal-3/spirits/whisky/spirit-whisky-05.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000003";"Merlot 2021";"/images/terminal-3/spirits/whisky/spirit-whisky-06.webp";"Image générique utilisée par plusieurs produits";"3";"Vins"
"70000000-0000-0000-0000-000070000004";"Jack Daniel's";"/images/terminal-3/spirits/whisky/spirit-whisky-07.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000005";"Jameson London Dry";"/images/terminal-3/spirits/whisky/spirit-whisky-08.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000006";"Syrah 2024";"/images/terminal-3/spirits/whisky/spirit-whisky-09.webp";"Image générique utilisée par plusieurs produits";"3";"Vins"
"70000000-0000-0000-0000-000070000007";"Remy Martin Gold";"/images/terminal-3/spirits/whisky/spirit-whisky-10.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000008";"Courvoisier 15 ans";"/images/terminal-3/spirits/whisky/spirit-whisky-11.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000009";"Rouge de Galilée 2027";"/images/terminal-3/wines/castel/petit-castel-2020.png";"Image générique utilisée par plusieurs produits";"3";"Vins"
"70000000-0000-0000-0000-00007000000a";"Bacardi Blanc";"/images/terminal-3/wines/yarden/wines-yarden-01.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-00007000000b";"Mount Gay Reposado";"/images/terminal-3/wines/yarden/wines-yarden-02.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-00007000000c";"Rosé 2030";"/images/terminal-3/wines/yarden/wines-yarden-03.webp";"Image générique utilisée par plusieurs produits";"3";"Vins"
"70000000-0000-0000-0000-00007000000d";"Patrón Mediterranean";"/images/terminal-3/wines/yarden/wines-yarden-04.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-00007000000e";"Jose Cuervo";"/images/terminal-3/wines/yarden/wines-yarden-05.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-00007000000f";"Viognier 2033";"/images/terminal-3/wines/yarden/wines-yarden-06.webp";"Image générique utilisée par plusieurs produits";"3";"Vins"
"70000000-0000-0000-0000-000070000010";"Belvedere 18 ans";"/images/terminal-3/wines/yarden/wines-yarden-07.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000011";"Absolut";"/images/terminal-3/wines/yarden/wines-yarden-08.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000012";"Petit Castel 2036";"/images/terminal-3/wines/yarden/wines-yarden-09.webp";"Image générique utilisée par plusieurs produits";"3";"Vins"
"70000000-0000-0000-0000-000070000013";"Tanqueray";"/images/terminal-3/wines/yarden/wines-yarden-10.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000014";"Hendrick's Original";"/images/terminal-3/wines/yarden/wines-yarden-11.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000015";"Merlot 2019";"/images/terminal-3/wines/yarden/wines-yarden-12.webp";"Image générique utilisée par plusieurs produits";"3";"Vins"
"70000000-0000-0000-0000-000070000016";"Talisker Orange";"/images/terminal-3/wines/yarden/wines-yarden-13.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000017";"Lagavulin Anisé";"/images/terminal-3/wines/yarden/wines-yarden-14.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-000070000018";"Syrah 2022";"/images/terminal-3/wines/yarden/wines-yarden-15.webp";"Image générique utilisée par plusieurs produits";"3";"Vins"
"70000000-0000-0000-0000-000070000019";"Ardbeg V.S.O.P";"/images/terminal-3/wines/yarden/wines-yarden-16.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-00007000001a";"Yamazaki Black";"/images/terminal-3/wines/yarden/wines-yarden-17.webp";"Image générique utilisée par plusieurs produits";"3";"Spiritueux"
"70000000-0000-0000-0000-00007000001b";"Rouge de Galilée 2025";"/images/terminal-3/wines/yarden/wines-yarden-18.webp";"Image générique utilisée par plusieurs produits";"3";"Vins"
"70000000-0000-0000-0000-00007000001c";"Nikka Berry";"/images/terminal-3/wines/other-brands/wine-other-brand-01.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000001d";"Crown Royal";"/images/terminal-3/wines/other-brands/wine-other-brand-02.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000001e";"Rosé 2028";"/images/terminal-3/wines/other-brands/wine-other-brand-03.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000001f";"Ballantine's Classic";"/images/terminal-3/wines/other-brands/wine-other-brand-04.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000020";"Famous Grouse Double Wood";"/images/terminal-3/wines/other-brands/wine-other-brand-05.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000021";"Viognier 2031";"/images/terminal-3/wines/other-brands/wine-other-brand-06.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000022";"Dewar's";"/images/terminal-3/wines/other-brands/wine-other-brand-07.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000023";"Bushmills Blanco";"/images/terminal-3/wines/other-brands/wine-other-brand-08.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000024";"Petit Castel 2034";"/images/terminal-3/wines/other-brands/wine-other-brand-09.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000025";"Ararat Floral";"/images/terminal-3/wines/other-brands/wine-other-brand-10.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000026";"Khvanchkara Coffee";"/images/terminal-3/wines/other-brands/wine-other-brand-11.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000027";"Merlot 2037";"/images/terminal-3/wines/other-brands/wine-other-brand-12.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000028";"Cîroc Distiller's Edition";"/images/terminal-3/wines/other-brands/wine-other-brand-13.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000029";"Beluga";"/images/terminal-3/wines/other-brands/wine-other-brand-14.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000002a";"Syrah 2020";"/images/terminal-3/wines/other-brands/wine-other-brand-15.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000002b";"Smirnoff Extra Añejo";"/images/terminal-3/wines/other-brands/wine-other-brand-16.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000002c";"Baileys";"/images/terminal-3/wines/other-brands/wine-other-brand-17.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000002d";"Rouge de Galilée 2023";"/images/terminal-3/wines/other-brands/wine-other-brand-18.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000002e";"Amarula Cream";"/images/terminal-3/wines/other-brands/wine-other-brand-19.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000002f";"Cointreau Gold";"/images/terminal-3/wines/other-brands/wine-other-brand-20.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000030";"Rosé 2026";"/images/terminal-3/wines/other-brands/wine-other-brand-21.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000031";"Campari V.S.O.P";"/images/terminal-3/wines/other-brands/wine-other-brand-22.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000032";"Aperol 12 ans";"/images/terminal-3/wines/other-brands/wine-other-brand-23.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000033";"Viognier 2029";"/images/terminal-3/wines/other-brands/wine-other-brand-24.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000034";"Pernod Vanilla";"/images/terminal-3/wines/other-brands/wine-other-brand-25.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000035";"Ouzo Mediterranean";"/images/terminal-3/wines/other-brands/wine-other-brand-26.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000036";"Petit Castel 2032";"/images/terminal-3/wines/other-brands/wine-other-brand-27.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000037";"Askalon Elite";"/images/terminal-3/wines/other-brands/wine-other-brand-28.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000038";"Tubi 60 12 ans";"/images/terminal-3/wines/other-brands/wine-other-brand-29.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000039";"Merlot 2035";"/images/terminal-3/wines/other-brands/wine-other-brand-30.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000003a";"Chivas Regal 15 ans";"/images/terminal-3/wines/other-brands/wine-other-brand-31.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000003b";"Glenfiddich";"/images/terminal-3/wines/other-brands/wine-other-brand-32.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000003c";"Syrah 2018";"/images/terminal-3/wines/other-brands/wine-other-brand-33.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000003d";"Johnnie Walker Navy Strength";"/images/terminal-3/wines/other-brands/wine-other-brand-34.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000003e";"Jack Daniel's Orange";"/images/terminal-3/wines/other-brands/wine-other-brand-35.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000003f";"Rouge de Galilée 2021";"/images/terminal-3/wines/other-brands/wine-other-brand-36.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000040";"Hennessy 15 ans";"/images/terminal-3/wines/other-brands/wine-other-brand-37.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000041";"Remy Martin";"/images/terminal-3/wines/other-brands/wine-other-brand-38.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000042";"Rosé 2024";"/images/terminal-3/wines/other-brands/wine-other-brand-39.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000043";"Havana Club Añejo";"/images/terminal-3/wines/other-brands/wine-other-brand-40.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000044";"Bacardi Berry";"/images/terminal-3/wines/other-brands/wine-other-brand-41.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000045";"Viognier 2027";"/images/terminal-3/wines/other-brands/wine-other-brand-42.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000046";"Don Julio Original";"/images/terminal-3/wines/other-brands/wine-other-brand-43.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000047";"Patrón Classic";"/images/terminal-3/wines/other-brands/wine-other-brand-44.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000048";"Petit Castel 2030";"/images/terminal-3/wines/other-brands/wine-other-brand-45.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000049";"Grey Goose V.S.O.P";"/images/terminal-3/wines/other-brands/wine-other-brand-46.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000004a";"Belvedere Épice";"/images/terminal-3/wines/other-brands/wine-other-brand-47.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000004b";"Merlot 2033";"/images/terminal-3/wines/other-brands/wine-other-brand-48.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000004c";"Bombay Sapphire Citrus";"/images/terminal-3/wines/other-brands/wine-other-brand-49.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000004d";"Tanqueray Floral";"/images/terminal-3/wines/other-brands/wine-other-brand-50.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000004e";"Syrah 2036";"/images/terminal-3/wines/other-brands/wine-other-brand-51.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000004f";"Macallan";"/images/terminal-3/wines/other-brands/wine-other-brand-52.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000050";"Talisker Reserve";"/images/terminal-3/wines/other-brands/wine-other-brand-53.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000051";"Rouge de Galilée 2019";"/images/terminal-3/wines/other-brands/wine-other-brand-54.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000052";"Laphroaig Black";"/images/terminal-3/wines/other-brands/wine-other-brand-55.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000053";"Ardbeg Extra Añejo";"/images/terminal-3/wines/other-brands/wine-other-brand-56.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000054";"Rosé 2022";"/images/terminal-3/wines/other-brands/wine-other-brand-57.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000055";"Hibiki London Dry";"/images/terminal-3/wines/other-brands/wine-other-brand-58.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000056";"Nikka Cream";"/images/terminal-3/wines/other-brands/wine-other-brand-59.webp";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000057";"Viognier 2025";"/images/terminal-3/wines/other-brands/wine-other-brand-60.webp";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000058";"Canadian Club Double Wood";"/images/terminal-3/spirits/whisky/00214378-8FB5-452E-85CC-013C94F2B50D.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000059";"Ballantine's";"/images/terminal-3/spirits/whisky/008910D1-19DA-4E9D-B589-D05E2EE48CDA.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000005a";"Petit Castel 2028";"/images/terminal-3/spirits/whisky/01A5E5C6-92D5-4B38-9066-24326ABBEF3E.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000005b";"Teacher's Reposado";"/images/terminal-3/spirits/whisky/0216C248-EBE4-4501-8D8C-983424AECBC8.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000005c";"Dewar's Vanilla";"/images/terminal-3/spirits/whisky/02D73CCC-2ADF-4298-AF47-06A94ABF6227.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000005d";"Merlot 2031";"/images/terminal-3/spirits/whisky/032D6722-04F1-4E8C-BEB6-913E3B0341CC.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000005e";"Tullamore Dew";"/images/terminal-3/spirits/whisky/045E0455-01F9-4B08-A914-F8CA77936AC4.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000005f";"Ararat Elite";"/images/terminal-3/spirits/whisky/06EE596B-600F-46AB-B4E7-A7F65BFAAC64.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000060";"Syrah 2034";"/images/terminal-3/spirits/whisky/0AD0493E-3635-43A4-B063-5615D9D0AD13.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000061";"Ketel One V.S.O.P";"/images/terminal-3/spirits/whisky/0B5C2BCC-9FD1-4B9F-B620-A83774C63CF6.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000062";"Cîroc 7 ans";"/images/terminal-3/spirits/whisky/0BA32B72-9931-45B2-97C4-4BFA3AB4AEA4.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000063";"Rouge de Galilée 2037";"/images/terminal-3/spirits/whisky/0CF6C389-B1D2-48E8-AC37-B343896B8BC4.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000064";"Stolichnaya Original";"/images/terminal-3/spirits/whisky/0FE2D514-C25E-46C8-8237-12F2AE6886A9.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000065";"Smirnoff Navy Strength";"/images/terminal-3/spirits/whisky/11187404-4E17-46A1-A2F8-EFF8808A0994.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000066";"Rosé 2020";"/images/terminal-3/spirits/whisky/13F84910-6365-4B15-96A5-3799C041EF3B.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000067";"Kahlúa Anisé";"/images/terminal-3/spirits/whisky/162CE014-C62A-408C-AF3F-711BD4E5D7A2.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000068";"Amarula";"/images/terminal-3/spirits/whisky/189C477C-FCB7-4C4D-9ED7-FA6E100B51AA.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000069";"Viognier 2023";"/images/terminal-3/spirits/whisky/189D6506-2FAB-4091-8442-67603A0794E7.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000006a";"Grand Marnier 12 ans";"/images/terminal-3/spirits/whisky/19816E7C-9BD9-4FF6-AF62-4476A85BA298.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000006b";"Campari Añejo";"/images/terminal-3/spirits/whisky/1A00FB52-B489-47EE-8D19-93CFA8A82563.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000006c";"Petit Castel 2026";"/images/terminal-3/spirits/whisky/1AF6FD35-54F9-4B6F-8347-DFE09D5E1347.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000006d";"Ricard";"/images/terminal-3/spirits/whisky/1C2245A8-3B8D-4BB1-A708-F031112DC9E2.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000006e";"Pernod Original";"/images/terminal-3/spirits/whisky/1C27ACDC-F18A-4156-A7C4-1460BB3B3FAA.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000006f";"Merlot 2029";"/images/terminal-3/spirits/whisky/1C450DC7-98DC-4809-A89E-C51B15C49E46.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000070";"Arak Elite 12 ans";"/images/terminal-3/spirits/whisky/1F24D28C-50A5-44CB-AD98-09F8605C7FEC.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000071";"Askalon";"/images/terminal-3/spirits/whisky/1F842163-3DA9-4BA9-8D27-62B92B623F4A.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000072";"Syrah 2032";"/images/terminal-3/spirits/whisky/20008C8B-579A-40D2-83AB-C6C8101B1EDC.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000073";"Jägermeister Blanco";"/images/terminal-3/spirits/whisky/22B16518-4E9E-4C0D-8B00-25643BC80464.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000074";"Chivas Regal Citrus";"/images/terminal-3/spirits/whisky/26C24598-77B0-41E0-A70A-6D8C7D4DA96E.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000075";"Rouge de Galilée 2035";"/images/terminal-3/spirits/whisky/27788521-6BBB-4116-A76A-F5BBAAB30795.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000076";"Glenlivet Coffee";"/images/terminal-3/spirits/whisky/27B402D3-6999-4F4C-9932-79F7BE56D255.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000077";"Johnnie Walker";"/images/terminal-3/spirits/whisky/287E003F-9118-4332-B5CF-C63DA4A6DE8A.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000078";"Rosé 2018";"/images/terminal-3/spirits/whisky/29678DC5-B774-45F4-A4D7-3E421C71DC4D.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-000070000079";"Jameson V.S.O.P";"/images/terminal-3/spirits/whisky/2ABCD09A-27EC-40AB-89F6-F5ACFDCE40B1.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000007a";"Hennessy Blanc";"/images/terminal-3/spirits/whisky/2B055468-CF51-45B8-9E17-988239EA8AC2.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000007b";"Viognier 2021";"/images/terminal-3/spirits/whisky/2B4D298F-8878-42F2-88DB-6903277515CE.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000007c";"Courvoisier";"/images/terminal-3/spirits/whisky/2C0F3DAF-A217-43A7-B97F-0549DBDB0957.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000007d";"Havana Club London Dry";"/images/terminal-3/spirits/whisky/2DEDFB66-21FE-43A9-B52C-7D05138CC490.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-00007000007e";"Petit Castel 2024";"/images/terminal-3/spirits/whisky/2F699C34-9F32-4727-BA58-0A5242A53131.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
"70000000-0000-0000-0000-00007000007f";"Mount Gay Gold";"/images/terminal-3/spirits/whisky/314198A4-0C3A-4572-A8B1-1D830FA3DC84.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000080";"Don Julio 18 ans";"/images/terminal-3/spirits/whisky/36F8E306-D187-49CF-97E1-B2EF8D8BCF2A.PNG";"Image générique utilisée par plusieurs produits";"2";"Spiritueux"
"70000000-0000-0000-0000-000070000081";"Merlot 2027";"/images/terminal-3/spirits/whisky/3B610CB6-E859-429E-87B1-6DD707A2B709.PNG";"Image générique utilisée par plusieurs produits";"2";"Vins"
